0.00,0,168,162,164
0.27,0,166,173,162
0.54,167,168,177,159
0.80,63,167,177,166
1.07,6,168,167,176
1.33,0,176,169,169
1.60,0,172,188,177
1.86,178,172,190,180
2.13,178,175,173,177
2.40,71,169,178,171
2.66,7,175,168,177
2.93,0,176,179,171
3.19,0,176,181,174
3.46,177,176,189,176
3.71,195,185,176,195
3.98,72,175,178,173
4.26,0,176,179,175
4.51,0,178,180,176
4.79,0,175,179,181
5.04,183,176,178,182
5.31,179,183,176,180
5.58,79,182,186,173
5.84,0,175,172,158
6.11,0,82,156,126
6.37,3,130,117,72
