Timestamp|Palm|ThumbStart|ThumbMid|ThumbEnd|IndexStart|IndexMid1|IndexMid2|IndexEnd|MiddleStart|MiddleMid1|MiddleMid2|MiddleEnd|RingStart|RingMid1|RingMid2|RingEnd|PinkyStart|PinkyMid1|PinkyMid2|PinkyEnd|Arm SecondHand --> 
0.143000|[-52.660912,423.522400,152.474060]|[[-34.269413,-34.269413,377.548431],[377.548431,167.815399,167.815399]]|[[-34.269413,-3.964457,377.548431],[395.202484,167.815399,169.011414]]|[[-3.964457,15.795586,395.202484],[418.788025,169.011414,173.636627]]|[[15.795586,20.298695,418.788025],[440.828064,173.636627,181.863327]]|[[-45.170879,-22.098108,378.119537],[434.521637,147.224976,145.583679]]|[[-22.098108,-14.961065,434.521637],[471.049347,145.583679,149.050491]]|[[-14.961065,-10.961959,471.049347],[490.564301,149.050491,161.082977]]|[[-10.961959,-8.458758,490.564301],[500.942749,161.082977,174.683975]]|[[-61.226974,-46.865265,384.716797],[440.702789,146.223236,145.035431]]|[[-46.865265,-35.760353,440.702789],[483.342346,145.035431,147.266083]]|[[-35.760353,-27.066122,483.342346],[506.004395,147.266083,160.486618]]|[[-27.066122,-22.206085,506.004395],[517.406860,160.486618,176.254990]]|[[-71.237282,-66.038963,391.470245],[443.111298,149.447281,148.937164]]|[[-66.038963,-61.670437,443.111298],[483.535614,148.937164,151.878510]]|[[-61.670437,-57.225784,483.535614],[502.598541,151.878510,161.843658]]|[[-57.225784,-54.018936,502.598541],[514.161621,161.843658,172.915268]]|[[-83.073418,-85.129509,391.679901],[439.646210,156.423737,154.534485]]|[[-85.129509,-88.216568,439.646210],[465.834015,154.534485,153.667892]]|[[-88.216568,-86.930061,465.834015],[483.449677,153.667892,159.175644]]|[[-86.930061,-84.097313,483.449677],[494.529480,159.175644,165.963501]]|[[-185.799561,170.894318,172.366806],[-74.813194,364.656708,158.863327]]
0.166000|[-51.799622,421.939514,150.996628]|[[-33.277573,-33.277573,375.991516],[375.991516,166.296921,166.296921]]|[[-33.277573,-2.999363,375.991516],[393.494843,166.296921,167.404358]]|[[-2.999363,16.738400,393.494843],[417.011963,167.404358,172.062164]]|[[16.738400,21.080673,417.011963],[439.035126,172.062164,180.335800]]|[[-44.259289,-21.277908,376.553802],[432.970612,145.704193,143.985458]]|[[-21.277908,-14.130152,432.970612],[469.979279,143.985458,145.005890]]|[[-14.130152,-10.006586,469.979279],[490.993866,145.005890,154.885635]]|[[-10.006586,-7.151760,490.993866],[503.307922,154.885635,166.560898]]|[[-60.316578,-46.041466,383.144287],[439.132935,144.793915,143.556778]]|[[-46.041466,-35.059540,439.132935],[481.980835,143.556778,144.919617]]|[[-35.059540,-26.403553,481.980835],[505.068756,144.919617,156.956955]]|[[-26.403553,-21.386251,505.068756],[517.229614,156.956955,171.673874]]|[[-70.332809,-65.209900,389.877716],[441.510010,148.037750,147.508072]]|[[-65.209900,-61.220181,441.510010],[482.236053,147.508072,148.994522]]|[[-61.220181,-56.836964,482.236053],[502.260986,148.994522,157.648926]]|[[-56.836964,-53.417934,502.260986],[515.097778,157.648926,167.937210]]|[[-82.167641,-84.296227,390.058716],[438.007202,155.048615,153.163956]]|[[-84.296227,-87.485916,438.007202],[464.192749,153.163956,152.121918]]|[[-87.485916,-86.363907,464.192749],[482.009155,152.121918,157.478714]]|[[-86.363907,-83.629166,482.009155],[493.432159,157.478714,164.169617]]|[[-184.483017,169.126236,170.666916],[-73.856247,363.057129,157.432144]]
0.182000|[-51.108505,420.700287,149.682297]|[[-32.575096,-32.575096,374.781799],[374.781799,165.078461,165.078461]]|[[-32.575096,-2.227681,374.781799],[392.147400,165.078461,166.056107]]|[[-2.227681,17.695782,392.147400],[415.526703,166.056107,170.596039]]|[[17.695782,22.177664,415.526703],[437.559143,170.596039,178.739944]]|[[-43.574066,-20.588268,375.303680],[431.667175,144.488632,142.571579]]|[[-20.588268,-13.045630,431.667175],[468.760559,142.571579,142.454666]]|[[-13.045630,-8.530730,468.760559],[490.487732,142.454666,151.506989]]|[[-8.530730,-5.295340,490.487732],[503.612091,151.506989,162.460159]]|[[-59.641525,-45.355179,381.934753],[437.875458,143.601089,142.184799]]|[[-45.355179,-34.248764,437.875458],[480.721375,142.184799,143.176697]]|[[-34.248764,-25.433487,480.721375],[503.953033,143.176697,155.084396]]|[[-25.433487,-20.265440,503.953033],[516.296509,155.084396,169.777466]]|[[-69.666496,-64.526428,388.676971],[440.270142,146.860947,146.182602]]|[[-64.526428,-60.537670,440.270142],[481.142761,146.182602,146.659012]]|[[-60.537670,-55.991020,481.142761],[501.781738,146.659012,154.903885]]|[[-55.991020,-52.391609,501.781738],[515.160461,154.903885,165.076767]]|[[-81.509163,-83.620010,388.875671],[436.787048,153.881531,151.874268]]|[[-83.620010,-86.801865,436.787048],[463.058197,151.874268,150.743317]]|[[-86.801865,-85.665115,463.058197],[480.998962,150.743317,156.286163]]|[[-85.665115,-82.943596,480.998962],[492.503113,156.286163,163.275497]]|[[-183.202347,167.794235,169.421509],[-73.138741,361.873016,156.285049]]
0.198000|[-50.835728,419.161438,148.753632]|[[-32.295139,-32.295139,373.217224],[373.217224,164.110825,164.110825]]|[[-32.295139,-1.826873,373.217224],[390.375763,164.110825,164.960968]]|[[-1.826873,18.242796,390.375763],[413.620300,164.960968,169.475052]]|[[18.242796,22.841856,413.620300],[435.641998,169.475052,177.593964]]|[[-43.334019,-20.307590,373.766846],[430.051971,143.531631,141.542618]]|[[-20.307590,-12.547454,430.051971],[467.133545,141.542618,140.347260]]|[[-12.547454,-7.912327,467.133545],[489.474426,140.347260,148.471359]]|[[-7.912327,-4.538006,489.474426],[503.224915,148.471359,158.503616]]|[[-59.416138,-45.080246,380.453033],[436.326202,142.699890,141.237808]]|[[-45.080246,-34.312809,436.326202],[479.293732,141.237808,141.913986]]|[[-34.312809,-25.809361,479.293732],[502.737396,141.913986,153.393112]]|[[-25.809361,-20.768110,502.737396],[515.337524,153.393112,167.624557]]|[[-69.448631,-64.253677,387.207153],[438.747589,145.990555,145.293915]]|[[-64.253677,-60.314232,438.747589],[479.593384,145.293915,145.279190]]|[[-60.314232,-55.793877,479.593384],[500.554535,145.279190,153.080597]]|[[-55.793877,-52.199070,500.554535],[514.174622,153.080597,162.845535]]|[[-81.296509,-83.354347,387.418732],[435.289337,153.065186,151.063217]]|[[-83.354347,-86.439369,435.289337],[461.581055,151.063217,149.936188]]|[[-86.439369,-85.245941,461.581055],[479.559357,149.936188,155.606003]]|[[-85.245941,-82.509880,479.559357],[491.023315,155.606003,162.708374]]|[[-182.526047,166.320480,168.548828],[-72.874634,360.403107,155.405731]]
0.214000|[-50.554871,417.567627,148.035370]|[[-31.963118,-31.963118,371.613953],[371.613953,163.313141,163.313141]]|[[-31.963118,-1.332513,371.613953],[388.623718,163.313141,163.966965]]|[[-1.332513,18.997137,388.623718],[411.694000,163.966965,168.253540]]|[[18.997137,23.853077,411.694000],[433.712708,168.253540,176.155563]]|[[-43.031559,-20.028826,372.196106],[428.462769,142.756454,140.792053]]|[[-20.028826,-11.973348,428.462769],[465.563812,140.792053,138.918915]]|[[-11.973348,-7.184178,465.563812],[488.270905,138.918915,146.250381]]|[[-7.184178,-3.637672,488.270905],[502.682220,146.250381,155.455536]]|[[-59.126587,-44.809601,378.881073],[434.733765,141.946228,140.522491]]|[[-44.809601,-34.292015,434.733765],[477.868225,140.522491,140.605560]]|[[-34.292015,-25.901722,477.868225],[501.777740,140.605560,151.337250]]|[[-25.901722,-20.713362,501.777740],[515.114319,151.337250,164.933945]]|[[-69.166588,-63.984425,385.628143],[437.147522,145.268860,144.620651]]|[[-63.984425,-60.292347,437.147522],[478.069153,144.620651,143.922028]]|[[-60.292347,-55.947292,478.069153],[499.470062,143.922028,151.044586]]|[[-55.947292,-52.338009,499.470062],[513.754089,151.044586,160.285156]]|[[-81.017532,-83.086449,385.835175],[433.686401,152.366592,150.421661]]|[[-83.086449,-86.242439,433.686401],[459.994904,150.421661,149.124054]]|[[-86.242439,-85.214798,459.994904],[478.122864,149.124054,154.522568]]|[[-85.214798,-82.585175,478.122864],[489.909332,154.522568,161.349670]]|[[-182.033096,164.755188,167.813919],[-72.559090,358.823181,154.658569]]
0.229000|[-50.336128,415.741028,147.244507]|[[-31.730412,-31.730412,369.780792],[369.780792,162.537445,162.537445]]|[[-31.730412,-0.949141,369.780792],[386.494934,162.537445,163.005173]]|[[-0.949141,19.667173,386.494934],[409.354340,163.005173,167.111862]]|[[19.667173,24.735497,409.354340],[431.402740,167.111862,174.880569]]|[[-42.824142,-19.809288,370.363312],[426.604309,141.979401,139.956314]]|[[-19.809288,-11.607242,426.604309],[463.665527,139.956314,137.367599]]|[[-11.607242,-6.715602,463.665527],[486.684326,137.367599,144.158020]]|[[-6.715602,-3.039412,486.684326],[501.486969,144.158020,152.901199]]|[[-58.928215,-44.596169,377.066956],[432.897614,141.192200,139.719604]]|[[-44.596169,-34.560276,432.897614],[476.265442,139.719604,138.882523]]|[[-34.560276,-26.535501,476.265442],[500.694214,138.882523,148.787979]]|[[-26.535501,-21.359655,500.694214],[514.761292,148.787979,161.759567]]|[[-68.967888,-63.768803,383.822632],[435.325104,144.523895,143.839432]]|[[-63.768803,-60.380623,435.325104],[476.296509,143.839432,142.525543]]|[[-60.380623,-56.293404,476.296509],[498.030579,142.525543,149.084091]]|[[-56.293404,-52.753670,498.030579],[512.761841,149.084091,157.846329]]|[[-80.818710,-82.871460,384.045929],[431.883148,151.625290,149.654739]]|[[-82.871460,-86.239113,431.883148],[458.213684,149.654739,147.934570]]|[[-86.239113,-85.555153,458.213684],[476.592102,147.934570,152.728989]]|[[-85.555153,-83.125427,476.592102],[488.846008,152.728989,159.071045]]|[[-181.642441,162.928787,167.076294],[-72.340279,357.020966,153.915863]]
0.245000|[-50.142124,413.936890,146.577194]|[[-31.538361,-31.538361,367.979279],[367.979279,161.884155,161.884155]]|[[-31.538361,-0.650504,367.979279],[384.397217,161.884155,162.191101]]|[[-0.650504,20.234591,384.397217],[407.028473,162.191101,166.131149]]|[[20.234591,25.645370,407.028473],[429.054077,166.131149,173.748779]]|[[-42.628277,-19.605877,368.557007],[424.785980,141.318893,139.314972]]|[[-19.605877,-11.293960,424.785980],[461.831573,139.314972,136.252533]]|[[-11.293960,-6.325582,461.831573],[485.101410,136.252533,142.415268]]|[[-6.325582,-2.532344,485.101410],[500.431976,142.415268,150.510635]]|[[-58.738113,-44.397697,375.265167],[431.085388,140.515549,139.056274]]|[[-44.397697,-34.863537,431.085388],[474.604370,139.056274,137.449158]]|[[-34.863537,-27.163647,474.604370],[499.631897,137.449158,146.354401]]|[[-27.163647,-21.901979,499.631897],[514.586853,146.354401,158.436905]]|[[-68.778801,-63.571274,382.027557],[433.521698,143.843781,143.166214]]|[[-63.571274,-60.565441,433.521698],[474.553253,143.166214,141.044495]]|[[-60.565441,-56.718281,474.553253],[496.753906,141.044495,146.763641]]|[[-56.718281,-53.177414,496.753906],[512.202393,146.763641,154.882172]]|[[-80.637367,-82.680397,382.260834],[430.091553,150.936295,148.967819]]|[[-82.680397,-86.287537,430.091553],[456.435944,148.967819,146.754684]]|[[-86.287537,-85.872627,456.435944],[475.096588,146.754684,150.971313]]|[[-85.872627,-83.571159,475.096588],[487.915833,150.971313,156.896118]]|[[-181.272461,161.071060,166.401199],[-72.148529,355.225647,153.232513]]
0.260000|[-49.920433,412.447845,145.949524]|[[-31.287363,-31.287363,366.546417],[366.546417,161.331726,161.331726]]|[[-31.287363,-0.362927,366.546417],[382.822174,161.331726,161.578171]]|[[-0.362927,20.652586,382.822174],[405.352448,161.578171,165.457718]]|[[20.652586,26.281488,405.352448],[427.352905,165.457718,172.998306]]|[[-42.337498,-19.378069,367.069366],[423.322540,140.742493,138.733917]]|[[-19.378069,-10.868817,423.322540],[460.357635,138.733917,135.520706]]|[[-10.868817,-5.772341,460.357635],[483.708740,135.520706,141.471283]]|[[-5.772341,-1.862271,483.708740],[499.318329,141.471283,149.339737]]|[[-58.461277,-44.184120,373.748352],[429.583008,139.906601,138.427475]]|[[-44.184120,-34.856640,429.583008],[473.131744,138.427475,136.360794]]|[[-34.856640,-27.215967,473.131744],[498.463348,136.360794,144.835571]]|[[-27.215967,-21.851349,498.463348],[513.799805,144.835571,156.576569]]|[[-68.516998,-63.368832,380.513275],[432.011841,143.214752,142.504486]]|[[-63.368832,-60.692936,432.011841],[473.073700,142.504486,139.638779]]|[[-60.692936,-56.967239,473.073700],[495.654633,139.638779,144.822174]]|[[-56.967239,-53.437248,495.654633],[511.610657,144.822174,152.586426]]|[[-80.393074,-82.488693,380.747437],[428.573120,150.279984,148.268890]]|[[-82.488693,-86.354973,428.573120],[454.926270,148.268890,145.592941]]|[[-86.354973,-86.127159,454.926270],[473.832977,145.592941,149.394867]]|[[-86.127159,-83.896385,473.832977],[487.048981,149.394867,155.014053]]|[[-180.781219,159.450790,165.797699],[-71.867737,353.717194,152.616302]]
0.276000|[-49.699516,411.082336,145.488449]|[[-31.046238,-31.046238,365.186829],[365.186829,160.846786,160.846786]]|[[-31.046238,-0.021311,365.186829],[381.201172,160.846786,161.072586]]|[[-0.021311,21.186365,381.201172],[403.505310,161.072586,164.928284]]|[[21.186365,27.079506,403.505310],[425.398407,164.928284,172.414627]]|[[-42.095440,-19.164770,365.709106],[421.977264,140.261597,138.277542]]|[[-19.164770,-10.336438,421.977264],[459.011505,138.277542,134.872360]]|[[-10.336438,-5.014487,459.011505],[482.428314,134.872360,140.582962]]|[[-5.014487,-0.888147,482.428314],[498.192383,140.582962,148.202927]]|[[-58.222645,-43.974354,372.376831],[428.221649,139.428253,137.973465]]|[[-43.974354,-34.951565,428.221649],[471.842865,137.973465,135.375443]]|[[-34.951565,-27.519068,471.842865],[497.530884,135.375443,143.144501]]|[[-27.519068,-22.119141,497.530884],[513.345215,143.144501,154.210068]]|[[-68.278206,-63.156967,379.136658],[430.640015,142.739792,142.051987]]|[[-63.156967,-60.591125,430.640015],[471.676239,142.051987,138.958694]]|[[-60.591125,-56.900803,471.676239],[494.448914,138.958694,143.851395]]|[[-56.900803,-53.347744,494.448914],[510.628143,143.851395,151.305511]]|[[-80.154335,-82.275169,379.364594],[427.191772,149.806122,147.815811]]|[[-82.275169,-86.167442,427.191772],[453.552734,147.815811,145.086029]]|[[-86.167442,-85.942627,453.552734],[472.545990,145.086029,148.840668]]|[[-85.942627,-83.692101,472.545990],[485.952972,148.840668,154.442993]]|[[-180.553162,158.071671,165.317566],[-71.623016,352.337830,152.132629]]
0.292000|[-49.355236,409.607605,145.140961]|[[-30.697281,-30.697281,363.699890],[363.699890,160.405594,160.405594]]|[[-30.697281,0.459847,363.699890],[379.368317,160.405594,160.622498]]|[[0.459847,21.826300,379.368317],[401.477783,160.622498,164.475372]]|[[21.826300,27.941404,401.477783],[423.326294,164.475372,171.946625]]|[[-41.753468,-18.824358,364.248169],[420.514038,139.839096,137.920944]]|[[-18.824358,-9.463717,420.514038],[457.467987,137.920944,134.272385]]|[[-9.463717,-3.793521,457.467987],[480.897430,134.272385,139.749771]]|[[-3.793521,0.616983,480.897430],[496.814423,139.749771,147.127914]]|[[-57.881794,-43.633919,370.914215],[426.756226,139.025909,137.643936]]|[[-43.633919,-34.668427,426.756226],[470.374512,137.643936,134.637634]]|[[-34.668427,-27.229897,470.374512],[496.305511,134.637634,142.001724]]|[[-27.229897,-21.752516,496.305511],[512.417175,142.001724,152.690231]]|[[-67.933960,-62.811874,377.665558],[429.165649,142.359909,141.746231]]|[[-62.811874,-60.347076,429.165649],[470.161804,141.746231,138.385361]]|[[-60.347076,-56.721394,470.161804],[493.119995,138.385361,142.975815]]|[[-56.721394,-53.165821,493.119995],[509.489349,142.975815,150.141266]]|[[-79.807922,-81.928619,377.882690],[425.709137,149.441452,147.526123]]|[[-81.928619,-85.900177,425.709137],[452.059326,147.526123,144.728409]]|[[-85.900177,-85.769470,452.059326],[471.109283,144.728409,148.388779]]|[[-85.769470,-83.546814,471.109283],[484.627380,148.388779,153.851166]]|[[-180.265594,156.655273,165.007980],[-71.276131,350.861023,151.726212]]
0.308000|[-48.727730,408.473541,144.850220]|[[-30.043753,-30.043753,362.568054],[362.568054,160.045609,160.045609]]|[[-30.043753,1.280362,362.568054],[378.054474,160.045609,160.405533]]|[[1.280362,22.864017,378.054474],[399.971008,160.405533,164.315201]]|[[22.864017,29.270937,399.971008],[421.792297,164.315201,171.764511]]|[[-41.099499,-18.197378,363.128967],[419.400635,139.486130,137.635941]]|[[-18.197378,-8.264885,419.400635],[456.236542,137.635941,133.915039]]|[[-8.264885,-2.251392,456.236542],[479.605347,133.915039,139.315369]]|[[-2.251392,2.426596,479.605347],[495.601624,139.315369,146.651886]]|[[-57.238110,-43.015911,369.783905],[425.627411,138.687057,137.374802]]|[[-43.015911,-34.124641,425.627411],[469.273804,137.374802,134.176880]]|[[-34.124641,-26.673515,469.273804],[495.334015,134.176880,141.437592]]|[[-26.673515,-21.117878,495.334015],[511.639679,141.437592,152.095108]]|[[-67.292862,-62.193367,376.528198],[428.025452,142.033905,141.486664]]|[[-62.193367,-59.822639,428.025452],[469.027405,141.486664,138.000305]]|[[-59.822639,-56.245640,469.027405],[492.056976,138.000305,142.497208]]|[[-56.245640,-52.690975,492.056976],[508.541412,142.497208,149.573578]]|[[-79.169373,-81.310661,376.733673],[424.556274,149.120544,147.268967]]|[[-81.310661,-85.485275,424.556274],[450.900116,147.268967,144.431259]]|[[-85.485275,-85.533890,450.900116],[469.970551,144.431259,148.022797]]|[[-85.533890,-83.408119,469.970551],[483.527740,148.022797,153.375793]]|[[-179.748550,155.629166,164.829834],[-70.628807,349.721222,151.379410]]
0.324000|[-47.966652,407.320374,144.616119]|[[-29.239376,-29.239376,361.423889],[361.423889,159.751862,159.751862]]|[[-29.239376,2.198585,361.423889],[376.760956,159.751862,160.195938]]|[[2.198585,23.930979,376.760956],[398.532288,160.195938,164.107285]]|[[23.930979,30.493334,398.532288],[420.300842,164.107285,171.527954]]|[[-40.273197,-17.441298,362.000519],[418.307953,139.178299,137.443939]]|[[-17.441298,-7.220664,418.307953],[455.073853,137.443939,133.610535]]|[[-7.220664,-1.040217,455.073853],[478.472321,133.610535,138.777786]]|[[-1.040217,3.774254,478.472321],[494.587494,138.777786,145.811752]]|[[-56.423096,-42.271515,368.619690],[424.486725,138.381500,137.176361]]|[[-42.271515,-33.559227,424.486725],[468.182861,137.176361,133.668457]]|[[-33.559227,-26.222776,468.182861],[494.494202,133.668457,140.445740]]|[[-26.222776,-20.598682,494.494202],[511.184021,140.445740,150.613846]]|[[-66.484932,-61.451611,375.348724],[426.856140,141.732208,141.276352]]|[[-61.451611,-59.258865,426.856140],[467.888947,141.276352,137.538925]]|[[-59.258865,-55.784534,467.888947],[491.084290,137.538925,141.693558]]|[[-55.784534,-52.257111,491.084290],[507.828125,141.693558,148.453415]]|[[-78.367554,-80.569412,375.529358],[423.354706,148.807632,147.034470]]|[[-80.569412,-84.875633,423.354706],[449.727814,147.034470,144.216995]]|[[-84.875633,-85.001999,449.727814],[468.846252,144.216995,147.791214]]|[[-85.001999,-82.908958,468.846252],[482.471344,147.791214,153.145676]]|[[-178.997955,154.470261,164.582031],[-69.810715,348.532715,151.046692]]
