0.00,181,187,182,182
0.27,184,183,187,181
0.54,6,186,190,174
0.80,0,180,178,199
1.07,0,194,183,178
1.33,0,182,194,185
1.60,186,186,207,184
1.86,93,188,213,193
2.13,6,188,191,195
2.40,0,197,186,193
2.66,0,193,197,185
2.93,196,192,189,186
3.18,185,192,193,185
3.46,93,186,190,193
3.71,1,185,183,192
3.98,0,194,186,184
4.26,0,194,188,184
4.51,185,193,192,185
4.79,194,187,192,195
5.04,91,197,185,191
5.31,3,191,198,182
5.58,0,192,192,178
5.84,0,159,183,157
6.11,160,152,166,153
