Timestamp|Palm|ThumbStart|ThumbMid|ThumbEnd|IndexStart|IndexMid1|IndexMid2|IndexEnd|MiddleStart|MiddleMid1|MiddleMid2|MiddleEnd|RingStart|RingMid1|RingMid2|RingEnd|PinkyStart|PinkyMid1|PinkyMid2|PinkyEnd|Arm SecondHand --> 
0.145000|[-79.770081,404.369812,177.702667]|[[-60.886578,-60.886578,361.062012],[361.062012,197.667007,197.667007]]|[[-60.886578,-30.874939,361.062012],[377.687164,197.667007,195.586868]]|[[-30.874939,-8.245167,377.687164],[398.974976,195.586868,195.201248]]|[[-8.245167,1.017971,398.974976],[420.863007,195.201248,197.925781]]|[[-70.530838,-49.095303,359.369385],[414.762634,176.967422,170.886734]]|[[-49.095303,-44.038311,414.762634],[452.007416,170.886734,165.712463]]|[[-44.038311,-40.256710,452.007416],[475.523041,165.712463,171.715164]]|[[-40.256710,-37.406933,475.523041],[491.453766,171.715164,181.318405]]|[[-87.030914,-74.126419,365.694397],[420.512512,174.857956,168.990631]]|[[-74.126419,-65.536697,420.512512],[464.205139,168.990631,169.501175]]|[[-65.536697,-58.373470,464.205139],[486.129333,169.501175,183.071274]]|[[-58.373470,-54.026386,486.129333],[496.006683,183.071274,199.728424]]|[[-97.611465,-93.604538,372.588959],[423.011200,177.134628,172.046677]]|[[-93.604538,-88.590973,423.011200],[463.560822,172.046677,169.697556]]|[[-88.590973,-83.161850,463.560822],[485.231445,169.697556,178.245117]]|[[-83.161850,-78.782303,485.231445],[499.626678,178.245117,189.535294]]|[[-109.939148,-112.908447,373.331085],[419.869446,183.630341,177.314011]]|[[-112.908447,-115.145950,419.869446],[446.526031,177.314011,174.893082]]|[[-115.145950,-113.267151,446.526031],[464.638306,174.893082,180.793884]]|[[-113.267151,-109.831650,464.638306],[476.855743,180.793884,188.464890]]|[[-207.143387,155.953445,171.957108],[-100.559372,346.818939,186.956894]]
0.165000|[-78.735321,403.302246,177.014236]|[[-60.115955,-60.115955,359.721222],[359.721222,196.636246,196.636246]]|[[-60.115955,-29.962748,359.721222],[376.072021,196.636246,194.908936]]|[[-29.962748,-7.360580,376.072021],[397.362152,194.908936,194.955917]]|[[-7.360580,1.942533,397.362152],[419.283173,194.955917,198.044098]]|[[-69.634758,-48.021683,358.266296],[413.751404,175.827835,170.533417]]|[[-48.021683,-42.611717,413.751404],[451.034485,170.533417,165.386780]]|[[-42.611717,-38.704285,451.034485],[474.698730,165.386780,170.937073]]|[[-38.704285,-35.746368,474.698730],[490.919922,170.937073,179.932343]]|[[-86.075661,-73.006683,364.634796],[419.558868,173.671036,168.522247]]|[[-73.006683,-64.203812,419.558868],[463.207947,168.522247,169.343292]]|[[-64.203812,-56.953354,463.207947],[485.023438,169.343292,182.781250]]|[[-56.953354,-52.504211,485.023438],[494.899139,182.781250,199.292389]]|[[-96.620102,-92.473694,371.512665],[422.044739,175.948120,171.464920]]|[[-92.473694,-87.862274,422.044739],[462.639618,171.464920,169.005173]]|[[-87.862274,-82.604462,462.639618],[484.662720,169.005173,176.980637]]|[[-82.604462,-78.306778,484.662720],[499.643829,176.980637,187.848328]]|[[-108.959244,-111.796219,372.185883],[418.857788,182.379745,176.571808]]|[[-111.796219,-114.081039,418.857788],[445.607513,176.571808,174.802856]]|[[-114.081039,-112.225807,445.607513],[463.508087,174.802856,181.056824]]|[[-112.225807,-108.906212,463.508087],[475.420013,181.056824,188.959091]]|[[-206.218124,154.370087,171.058975],[-99.700493,345.620972,185.604172]]
0.181000|[-79.289963,403.743774,176.325882]|[[-60.777336,-60.777336,360.066528],[360.066528,195.803268,195.803268]]|[[-60.777336,-30.785709,360.066528],[376.360718,195.803268,194.256973]]|[[-30.785709,-8.407660,376.360718],[397.728729,194.256973,194.494385]]|[[-8.407660,0.486372,397.728729],[419.604858,194.494385,197.866776]]|[[-70.202003,-48.561726,358.701935],[414.266296,174.925354,170.092621]]|[[-48.561726,-43.141197,414.266296],[451.537537,170.092621,165.164246]]|[[-43.141197,-39.294979,451.537537],[475.334717,165.164246,170.382812]]|[[-39.294979,-36.351864,475.334717],[491.743256,170.382812,179.043533]]|[[-86.613342,-73.523972,365.058258],[420.057617,172.693329,167.953598]]|[[-73.523972,-65.090767,420.057617],[463.788910,167.953598,168.956955]]|[[-65.090767,-58.175343,463.788910],[485.751068,168.956955,182.241638]]|[[-58.175343,-53.816940,485.751068],[495.830811,182.241638,198.550903]]|[[-97.147560,-92.989548,371.916077],[422.513458,174.958832,170.806793]]|[[-92.989548,-88.152908,422.513458],[463.077606,170.806793,168.183884]]|[[-88.152908,-82.726990,463.077606],[485.213226,168.183884,176.025848]]|[[-82.726990,-78.279884,485.213226],[500.263947,176.025848,186.872513]]|[[-109.501068,-112.322571,372.550812],[419.291321,181.346664,175.804993]]|[[-112.322571,-114.634506,419.291321],[446.059265,175.804993,174.575684]]|[[-114.634506,-112.822868,446.059265],[463.759216,174.575684,181.289032]]|[[-112.822868,-109.594315,463.759216],[475.270752,181.289032,189.552841]]|[[-206.199722,154.195755,169.931839],[-100.273643,345.957947,184.517593]]
0.198000|[-79.493309,403.918610,175.722137]|[[-61.054783,-61.054783,360.196838],[360.196838,195.205887,195.205887]]|[[-61.054783,-31.001007,360.196838],[376.169220,195.205887,194.062576]]|[[-31.001007,-8.588555,376.169220],[397.457886,194.062576,194.641586]]|[[-8.588555,0.287421,397.457886],[419.409943,194.641586,198.217896]]|[[-70.417465,-48.739742,358.871918],[414.433899,174.292221,169.622375]]|[[-48.739742,-43.276947,414.433899],[451.656647,169.622375,164.522705]]|[[-43.276947,-39.425739,451.656647],[475.501587,164.522705,169.661743]]|[[-39.425739,-36.459045,475.501587],[491.973724,169.661743,178.270020]]|[[-86.823189,-73.696632,365.244629],[420.244781,171.991684,167.384277]]|[[-73.696632,-65.367226,420.244781],[463.966339,167.384277,168.192535]]|[[-65.367226,-58.552914,463.966339],[486.032715,168.192535,181.312500]]|[[-58.552914,-54.240269,486.032715],[496.306152,181.312500,197.490021]]|[[-97.360542,-93.168785,372.108612],[422.709534,174.235306,170.177612]]|[[-93.168785,-88.235672,422.709534],[463.236328,170.177612,167.233444]]|[[-88.235672,-82.831108,463.236328],[485.510559,167.233444,174.845703]]|[[-82.831108,-78.405746,485.510559],[500.704987,174.845703,185.506775]]|[[-109.736595,-112.520775,372.730011],[419.479004,180.600098,175.122467]]|[[-112.520775,-114.890663,419.479004],[446.267517,175.122467,173.712189]]|[[-114.890663,-113.189919,446.267517],[464.047424,173.712189,180.178970]]|[[-113.189919,-110.074310,464.047424],[475.658447,180.178970,188.214432]]|[[-206.032837,154.145447,169.231903],[-100.507332,346.124847,183.777359]]
0.213000|[-79.080597,403.892578,175.050537]|[[-60.725708,-60.725708,360.147156],[360.147156,194.631195,194.631195]]|[[-60.725708,-30.591759,360.147156],[376.067688,194.631195,193.706497]]|[[-30.591759,-8.131136,376.067688],[397.320160,193.706497,194.406677]]|[[-8.131136,0.844996,397.320160],[419.264862,194.406677,197.995697]]|[[-70.032578,-48.307178,358.838013],[414.402527,173.664703,169.007263]]|[[-48.307178,-42.512074,414.402527],[451.577240,169.007263,163.831467]]|[[-42.512074,-38.419888,451.577240],[475.418915,163.831467,168.985077]]|[[-38.419888,-35.306526,475.418915],[491.884796,168.985077,177.681412]]|[[-86.427200,-73.256065,365.214539],[420.221527,171.334305,166.717377]]|[[-73.256065,-64.754784,420.221527],[463.893127,166.717377,167.455658]]|[[-64.754784,-57.775146,463.893127],[485.886627,167.455658,180.621475]]|[[-57.775146,-53.520538,485.886627],[496.026581,180.621475,196.944427]]|[[-96.961372,-92.731522,372.081604],[422.692993,173.549652,169.462662]]|[[-92.731522,-87.731407,422.692993],[463.189178,169.462662,166.492737]]|[[-87.731407,-82.258141,463.189178],[485.437622,166.492737,174.215088]]|[[-82.258141,-77.855537,485.437622],[500.541168,174.215088,185.069733]]|[[-109.350220,-112.096725,372.704010],[419.464752,179.869415,174.346771]]|[[-112.096725,-114.355675,419.464752],[446.251740,174.346771,173.136826]]|[[-114.355675,-112.495865,446.251740],[463.841705,173.136826,180.068939]]|[[-112.495865,-109.357697,463.841705],[475.024109,180.068939,188.475632]]|[[-205.486755,153.939178,168.510101],[-100.141190,346.093811,183.102768]]
0.228000|[-78.496796,403.812256,174.592041]|[[-60.148422,-60.148422,360.011322],[360.011322,194.112000,194.112000]]|[[-60.148422,-29.942417,360.011322],[375.938171,194.112000,193.287811]]|[[-29.942417,-7.363252,375.938171],[397.118042,193.287811,194.105331]]|[[-7.363252,1.794994,397.118042],[418.989716,194.105331,197.789001]]|[[-69.496559,-47.723930,358.752838],[414.309387,173.156845,168.497559]]|[[-47.723930,-41.689926,414.309387],[451.425232,168.497559,163.301208]]|[[-41.689926,-37.458900,451.425232],[475.228577,163.301208,168.428085]]|[[-37.458900,-34.225792,475.228577],[491.673615,168.428085,177.062881]]|[[-85.886070,-72.669533,365.147186],[420.154022,170.867126,166.262390]]|[[-72.669533,-64.085289,420.154022],[463.802063,166.262390,166.639206]]|[[-64.085289,-57.039501,463.802063],[485.967926,166.639206,179.430145]]|[[-57.039501,-52.717373,485.967926],[496.298309,179.430145,195.328934]]|[[-96.407661,-92.137039,372.015442],[422.633789,173.096497,169.033951]]|[[-92.137039,-87.066582,422.633789],[463.063324,169.033951,165.917587]]|[[-87.066582,-81.510857,463.063324],[485.361603,165.917587,173.463486]]|[[-81.510857,-77.047272,485.361603],[500.517792,173.463486,184.116684]]|[[-108.788025,-111.500877,372.631348],[419.405853,179.438660,173.949493]]|[[-111.500877,-113.697830,419.405853],[446.177185,173.949493,172.970398]]|[[-113.697830,-111.753151,446.177185],[463.669739,172.970398,180.003082]]|[[-111.753151,-108.567612,463.669739],[474.682343,180.003082,188.466492]]|[[-204.919250,153.810181,168.064850],[-99.589447,346.014343,182.641769]]
0.245000|[-77.885284,403.595215,174.290070]|[[-59.380272,-59.380272,359.778076],[359.778076,193.673660,193.673660]]|[[-59.380272,-29.179926,359.778076],[375.749786,193.673660,192.826538]]|[[-29.179926,-6.648001,375.749786],[396.924530,192.826538,193.672607]]|[[-6.648001,2.428607,396.924530],[418.762054,193.672607,197.432724]]|[[-68.872353,-47.161179,358.549164],[414.142120,172.757416,167.988297]]|[[-47.161179,-41.055042,414.142120],[451.246979,167.988297,162.772903]]|[[-41.055042,-36.712765,451.246979],[475.029694,162.772903,167.897781]]|[[-36.712765,-33.354412,475.029694],[491.447052,167.897781,176.483536]]|[[-85.266312,-72.113251,364.911560],[419.948364,170.620667,165.957962]]|[[-72.113251,-63.479198,419.948364],[463.583313,165.957962,166.024353]]|[[-63.479198,-56.317997,463.583313],[485.864746,166.024353,178.642944]]|[[-56.317997,-51.841038,485.864746],[496.348236,178.642944,194.427551]]|[[-95.774338,-91.563568,371.774475],[422.414703,172.883133,168.815353]]|[[-91.563568,-86.405510,422.414703],[462.837219,168.815353,165.602631]]|[[-86.405510,-80.755432,462.837219],[485.162872,165.602631,173.046524]]|[[-80.755432,-76.197670,485.162872],[500.345917,173.046524,183.584961]]|[[-108.125854,-110.906723,372.365448],[419.156067,179.303436,173.849426]]|[[-110.906723,-113.197342,419.156067],[445.934204,173.849426,172.676971]]|[[-113.197342,-111.337334,445.934204],[463.549438,172.676971,179.333862]]|[[-111.337334,-108.161041,463.549438],[474.761261,179.333862,187.424866]]|[[-204.231461,153.473633,167.828873],[-98.896263,345.757904,182.422516]]
0.261000|[-77.325287,403.337189,173.907639]|[[-58.824177,-58.824177,359.508423],[359.508423,193.293579,193.293579]]|[[-58.824177,-28.585318,359.508423],[375.431854,193.293579,192.465637]]|[[-28.585318,-6.007329,375.431854],[396.569916,192.465637,193.332581]]|[[-6.007329,3.069212,396.569916],[418.391327,193.332581,197.094330]]|[[-68.325790,-46.612820,358.280151],[413.877258,172.384216,167.598068]]|[[-46.612820,-40.391685,413.877258],[450.938446,167.598068,162.340530]]|[[-40.391685,-35.925144,450.938446],[474.714813,162.340530,167.425644]]|[[-35.925144,-32.460667,474.714813],[491.153351,167.425644,175.989655]]|[[-84.716827,-71.562775,364.653717],[419.694824,170.239761,165.562836]]|[[-71.562775,-62.886330,419.694824],[463.278961,165.562836,165.358917]]|[[-62.886330,-55.685680,463.278961],[485.692505,165.358917,177.823380]]|[[-55.685680,-51.201565,485.692505],[496.348846,177.823380,193.531036]]|[[-95.218063,-91.007095,371.519043],[422.163513,172.514816,168.436417]]|[[-91.007095,-85.741562,422.163513],[462.569611,168.436417,165.138397]]|[[-85.741562,-80.023087,462.569611],[484.890015,165.138397,172.565842]]|[[-80.023087,-75.448967,484.890015],[500.041077,172.565842,183.108109]]|[[-107.561882,-110.343742,372.113220],[418.907501,178.932175,173.470276]]|[[-110.343742,-112.623329,418.907501],[445.691650,173.470276,172.233139]]|[[-112.623329,-110.741989,445.691650],[463.332428,172.233139,178.851883]]|[[-110.741989,-107.547028,463.332428],[474.564301,178.851883,186.998871]]|[[-203.683365,153.192993,167.462265],[-98.336830,345.495819,182.055008]]
0.277000|[-76.842812,402.955750,173.511185]|[[-58.384773,-58.384773,359.114899],[359.114899,192.936172,192.936172]]|[[-58.384773,-28.122198,359.114899],[375.024841,192.936172,192.153061]]|[[-28.122198,-5.520343,375.024841],[396.139191,192.153061,193.061447]]|[[-5.520343,3.596125,396.139191],[417.943207,193.061447,196.804733]]|[[-67.869041,-46.129631,357.887939],[413.478333,172.013031,167.225983]]|[[-46.129631,-39.852558,413.478333],[450.487274,167.225983,161.845901]]|[[-39.852558,-35.372612,450.487274],[474.292145,161.845901,166.812729]]|[[-35.372612,-31.908224,474.292145],[490.777557,166.812729,175.274841]]|[[-84.252136,-71.072433,364.276733],[419.314484,169.844101,165.158737]]|[[-71.072433,-62.405655,419.314484],[462.897888,165.158737,164.625977]]|[[-62.405655,-55.246342,462.897888],[485.517944,164.625977,176.747131]]|[[-55.246342,-50.768940,485.517944],[496.545715,176.747131,192.207108]]|[[-94.747581,-90.513664,371.146271],[421.790588,172.118408,168.025177]]|[[-90.513664,-85.266998,421.790588],[462.199097,168.025177,164.512238]]|[[-85.266998,-79.595474,462.199097],[484.580933,164.512238,171.788300]]|[[-79.595474,-75.047028,484.580933],[499.789856,171.788300,182.212204]]|[[-107.090073,-109.849579,371.747894],[418.543976,178.517929,173.036209]]|[[-109.849579,-112.077965,418.543976],[445.346100,173.036209,171.726334]]|[[-112.077965,-110.153931,445.346100],[463.032379,171.726334,178.328842]]|[[-110.153931,-106.924271,463.032379],[474.317078,178.328842,186.535507]]|[[-203.226761,152.801804,167.084549],[-97.881691,345.121002,181.662704]]
0.293000|[-76.605568,402.639496,173.148987]|[[-58.187115,-58.187115,358.798370],[358.798370,192.636703,192.636703]]|[[-58.187115,-27.894432,358.798370],[374.677002,192.636703,191.874069]]|[[-27.894432,-5.266013,374.677002],[395.756256,191.874069,192.797165]]|[[-5.266013,3.849307,395.756256],[417.564362,192.797165,196.526825]]|[[-67.639854,-45.884560,357.562805],[413.141876,171.691757,166.902817]]|[[-45.884560,-39.593403,413.141876],[450.114563,166.902817,161.354156]]|[[-39.593403,-35.122940,450.114563],[473.945892,161.354156,166.242081]]|[[-35.122940,-31.664053,473.945892],[490.468719,166.242081,174.678146]]|[[-84.019234,-70.823250,363.966858],[418.994995,169.487717,164.788666]]|[[-70.823250,-62.190987,418.994995],[462.586121,164.788666,163.982834]]|[[-62.190987,-55.132942,462.586121],[485.383148,163.982834,175.874603]]|[[-55.132942,-50.698769,485.383148],[496.689392,175.874603,191.168564]]|[[-94.517998,-90.268799,370.840729],[421.477936,171.754745,167.637695]]|[[-90.268799,-85.085274,421.477936],[461.897034,167.637695,163.978500]]|[[-85.085274,-79.517586,461.897034],[484.326569,163.978500,171.148727]]|[[-79.517586,-75.025322,484.326569],[499.615936,171.148727,181.479660]]|[[-106.869377,-109.611839,371.451141],[418.240936,178.129883,172.616852]]|[[-109.611839,-111.875374,418.240936],[445.063171,172.616852,171.217056]]|[[-111.875374,-110.017899,445.063171],[462.814270,171.217056,177.781921]]|[[-110.017899,-106.821899,462.814270],[474.214844,177.781921,185.998917]]|[[-202.980270,152.499588,166.761917],[-97.663742,344.817657,181.307175]]
