0.00,170,170,163,170
0.27,166,167,162,157
0.54,3,160,161,143
0.80,0,153,153,168
1.07,0,167,160,159
1.33,0,165,170,165
1.60,168,169,172,167
1.87,68,170,174,167
2.13,7,167,169,179
2.40,0,186,170,167
2.66,0,167,182,171
2.93,172,169,175,172
3.19,170,170,173,170
3.46,76,170,170,176
3.73,1,175,170,170
3.98,0,171,174,171
4.26,0,174,180,173
4.51,175,175,179,174
4.79,180,174,177,181
5.04,79,183,172,179
5.31,6,179,183,171
5.58,0,178,164,145
5.84,51,153,138,48
6.11,0,129,121,77
