Timestamp|Palm|ThumbStart|ThumbMid|ThumbEnd|IndexStart|IndexMid1|IndexMid2|IndexEnd|MiddleStart|MiddleMid1|MiddleMid2|MiddleEnd|RingStart|RingMid1|RingMid2|RingEnd|PinkyStart|PinkyMid1|PinkyMid2|PinkyEnd|Arm SecondHand --> 
3.982000|[[-14.754353,225.732666,111.828407],[0.184275,0.030548,-0.010203,0.982347]]|[[-38.708366,202.389557,147.263550],[-38.708366,202.389557,147.263550],[0.285976,0.116757,0.526380,0.792155]]|[[-38.708366,202.389557,147.263550],[-59.950245,194.443176,122.088554],[0.113850,0.339931,0.587836,0.725213]]|[[-59.950245,194.443176,122.088554],[-71.172203,185.397507,95.993530],[0.007794,0.249535,0.630939,0.734567]]|[[-71.172203,185.397507,95.993530],[-74.170982,178.667816,75.294823],[-0.069759,0.155191,0.656532,0.734857]]|[[-29.844120,221.662323,152.936172],[-42.659016,233.999115,98.880226],[0.111356,0.112490,0.013764,0.987297]]|[[-42.659016,233.999115,98.880226],[-47.741196,239.242538,62.229198],[0.071403,0.067375,0.013336,0.995080]]|[[-47.741196,239.242538,62.229198],[-49.015533,235.358200,38.243607],[-0.079542,0.027943,0.020742,0.996224]]|[[-49.015533,235.358200,38.243607],[-49.899754,229.620758,18.870527],[-0.142821,0.025360,0.022576,0.989166]]|[[-13.193937,223.934875,149.401794],[-18.035467,235.835602,96.986534],[0.107122,0.053859,-0.078831,0.989651]]|[[-18.035467,235.835602,96.986534],[-16.217937,241.035233,53.232265],[0.060601,-0.015590,-0.084202,0.994482]]|[[-16.217937,241.035233,53.232265],[-15.151573,234.916565,26.100121],[-0.108492,-0.028918,-0.087271,0.989837]]|[[-15.151573,234.916565,26.100121],[-14.583534,226.907013,6.707406],[-0.192503,-0.031258,-0.088321,0.976814]]|[[-1.902310,222.223541,144.133286],[1.063428,232.720657,96.923836],[0.112011,-0.016991,-0.123685,0.985833]]|[[1.063428,232.720657,96.923836],[6.883819,240.419174,56.648216],[0.101950,-0.058063,-0.128390,0.984759]]|[[6.883819,240.419174,56.648216],[9.021778,236.896164,32.490803],[-0.065377,-0.053348,-0.138037,0.986826]]|[[9.021778,236.896164,32.490803],[10.181085,230.006027,13.158906],[-0.164258,-0.052813,-0.141730,0.974753]]|[[9.743651,215.993378,144.238388],[18.780222,227.082352,101.727951],[0.144015,-0.073281,-0.208687,0.964541]]|[[18.780222,227.082352,101.727951],[27.919079,228.264923,74.361649],[0.056938,-0.151332,-0.226102,0.960591]]|[[27.919079,228.264923,74.361649],[32.002098,222.553177,54.640411],[-0.108899,-0.130772,-0.249307,0.953355]]|[[32.002098,222.553177,54.640411],[33.566811,214.477982,38.475868],[-0.208552,-0.104313,-0.261612,0.936581]]|[[28.682938,118.591286,352.998169],[-4.610508,207.064484,166.765945],[0.217816,0.081885,0.000320,0.972549]]
3.998000|[[-14.803478,225.756927,111.703232],[0.184571,0.030442,-0.010240,0.982294]]|[[-38.764935,202.396164,147.125961],[-38.764935,202.396164,147.125961],[0.286168,0.116504,0.526391,0.792116]]|[[-38.764935,202.396164,147.125961],[-59.971722,194.359055,121.982491],[0.112661,0.340624,0.588154,0.724816]]|[[-59.971722,194.359055,121.982491],[-71.021637,185.228943,95.860863],[0.005012,0.248260,0.631958,0.734146]]|[[-71.021637,185.228943,95.860863],[-73.776512,178.449539,75.195023],[-0.074263,0.152189,0.657860,0.733855]]|[[-29.902401,221.665512,152.802460],[-42.704453,234.035645,98.753792],[0.111656,0.112382,0.013743,0.987276]]|[[-42.704453,234.035645,98.753792],[-47.748959,239.240768,62.089901],[0.070873,0.066866,0.013348,0.995152]]|[[-47.748959,239.240768,62.089901],[-48.971939,235.240173,38.099762],[-0.081904,0.026919,0.020780,0.996060]]|[[-48.971939,235.240173,38.099762],[-49.791172,229.384018,18.766119],[-0.145930,0.023828,0.022612,0.988749]]|[[-13.251019,223.937103,149.271683],[-18.080439,235.869156,96.864952],[0.107428,0.053777,-0.078870,0.989620]]|[[-18.080439,235.869156,96.864952],[-16.235571,240.948929,53.091873],[0.059258,-0.016011,-0.084221,0.994555]]|[[-16.235571,240.948929,53.091873],[-15.164158,234.627441,25.985191],[-0.112098,-0.029333,-0.087338,0.989417]]|[[-15.164158,234.627441,25.985191],[-14.583035,226.422913,6.690661],[-0.197533,-0.032083,-0.088356,0.975779]]|[[-1.957693,222.227997,144.006226],[1.018591,232.752380,96.805740],[0.112315,-0.017058,-0.123744,0.985790]]|[[1.018591,232.752380,96.805740],[6.854657,240.315247,56.535828],[0.100404,-0.058483,-0.128554,0.984872]]|[[6.854657,240.315247,56.535828],[9.003617,236.628189,32.415943],[-0.068704,-0.054102,-0.138364,0.986513]]|[[9.003617,236.628189,32.415943],[10.178459,229.577164,13.156732],[-0.168342,-0.053917,-0.142078,0.973945]]|[[9.688975,215.996872,144.110794],[18.734968,227.109451,101.610664],[0.144318,-0.073323,-0.208758,0.964477]]|[[18.734968,227.109451,101.610664],[27.888247,228.008987,74.201469],[0.052193,-0.152484,-0.226752,0.960525]]|[[27.888247,228.008987,74.201469],[31.922222,221.968796,54.536877],[-0.116671,-0.131757,-0.250422,0.952007]]|[[31.922222,221.968796,54.536877],[33.422852,213.596786,38.493004],[-0.217127,-0.105330,-0.262870,0.934163]]|[[28.635288,118.591942,352.852600],[-4.670854,207.060211,166.630875],[0.217815,0.081919,0.000326,0.972546]]
4.014000|[[-14.868355,225.843811,111.660751],[0.184666,0.030431,-0.010401,0.982275]]|[[-38.837196,202.486420,147.082535],[-38.837196,202.486420,147.082535],[0.286270,0.116423,0.526267,0.792173]]|[[-38.837196,202.486420,147.082535],[-59.955551,194.320374,121.936928],[0.110357,0.340964,0.588473,0.724751]]|[[-59.955551,194.320374,121.936928],[-70.747314,185.035156,95.770660],[0.000355,0.246573,0.633133,0.733720]]|[[-70.747314,185.035156,95.770660],[-73.200333,178.150162,75.111732],[-0.080491,0.148835,0.659290,0.732602]]|[[-29.971123,221.750717,152.756256],[-42.769852,234.133743,98.715942],[0.111766,0.112381,0.013591,0.987266]]|[[-42.769852,234.133743,98.715942],[-47.758408,239.277847,62.026741],[0.070009,0.066111,0.013216,0.995266]]|[[-47.758408,239.277847,62.026741],[-48.928295,235.130402,38.037266],[-0.084899,0.025863,0.020682,0.995839]]|[[-48.928295,235.130402,38.037266],[-49.699677,229.128464,18.745745],[-0.149681,0.022708,0.022475,0.988218]]|[[-13.317533,224.016052,149.222961],[-18.144537,235.958115,96.824020],[0.107527,0.053786,-0.079028,0.989596]]|[[-18.144537,235.958115,96.824020],[-16.253605,240.785675,53.017063],[0.056431,-0.016763,-0.084324,0.994698]]|[[-16.253605,240.785675,53.017063],[-15.147259,234.148224,25.958654],[-0.117685,-0.030484,-0.087530,0.988716]]|[[-15.147259,234.148224,25.958654],[-14.523526,225.660843,6.786466],[-0.204582,-0.033850,-0.088528,0.974250]]|[[-2.021205,222.305527,143.958237],[0.956427,232.836609,96.764465],[0.112401,-0.017047,-0.123908,0.985760]]|[[0.956427,232.836609,96.764465],[6.782071,240.193222,56.473186],[0.097933,-0.058670,-0.128818,0.985075]]|[[6.782071,240.193222,56.473186],[8.913686,236.291916,32.409977],[-0.073175,-0.054462,-0.138728,0.986121]]|[[8.913686,236.291916,32.409977],[10.077287,229.036285,13.244563],[-0.173677,-0.054556,-0.142415,0.972922]]|[[9.628490,216.073425,144.062134],[18.675575,227.189804,101.568100],[0.144391,-0.073309,-0.208925,0.964431]]|[[18.675575,227.189804,101.568100],[27.827763,227.826279,74.122223],[0.047752,-0.153334,-0.227393,0.960469]]|[[27.827763,227.826279,74.122223],[31.816925,221.543930,54.503769],[-0.122460,-0.132317,-0.251275,0.950977]]|[[31.816925,221.543930,54.503769],[33.255951,212.939926,38.525715],[-0.223568,-0.105662,-0.263848,0.932329]]|[[28.528629,118.676071,352.787079],[-4.741255,207.137329,166.579712],[0.217804,0.081874,0.000161,0.972552]]
4.030000|[[-14.910606,225.978134,111.696724],[0.185463,0.030496,-0.010643,0.982120]]|[[-38.887531,202.572678,147.097198],[-38.887531,202.572678,147.097198],[0.286980,0.116016,0.526133,0.792065]]|[[-38.887531,202.572678,147.097198],[-59.934807,194.226028,121.919487],[0.107620,0.341524,0.589137,0.724360]]|[[-59.934807,194.226028,121.919487],[-70.451424,184.815842,95.651566],[-0.004047,0.243973,0.634584,0.733324]]|[[-70.451424,184.815842,95.651566],[-72.536308,177.858566,74.959579],[-0.087042,0.143675,0.661019,0.731324]]|[[-30.011528,221.829865,152.780014],[-42.813442,234.303253,98.769279],[0.112578,0.112443,0.013423,0.987169]]|[[-42.813442,234.303253,98.769279],[-47.749226,239.336914,62.051067],[0.068492,0.065402,0.013192,0.995418]]|[[-47.749226,239.336914,62.051067],[-48.871399,234.891312,38.072903],[-0.090953,0.025000,0.020886,0.995322]]|[[-48.871399,234.891312,38.072903],[-49.562286,228.576691,18.859425],[-0.157590,0.020929,0.022758,0.987021]]|[[-13.355714,224.091629,149.245255],[-18.186855,236.117554,96.873360],[0.108317,0.053923,-0.079243,0.989485]]|[[-18.186855,236.117554,96.873360],[-16.232193,240.699524,53.039684],[0.053706,-0.017706,-0.084534,0.994815]]|[[-16.232193,240.699524,53.039684],[-15.103415,233.604980,26.068760],[-0.125864,-0.031673,-0.087875,0.987640]]|[[-15.103415,233.604980,26.068760],[-14.451259,224.662888,7.103332],[-0.216077,-0.035750,-0.088827,0.971670]]|[[-2.057425,222.384277,143.980469],[0.915384,232.987259,96.809189],[0.113166,-0.016875,-0.124178,0.985641]]|[[0.915384,232.987259,96.809189],[6.736191,240.093735,56.478191],[0.094920,-0.058957,-0.129278,0.985293]]|[[6.736191,240.093735,56.478191],[8.853395,235.840256,32.448112],[-0.080294,-0.055216,-0.139420,0.985427]]|[[8.853395,235.840256,32.448112],[10.015871,228.231766,13.378246],[-0.182239,-0.055947,-0.143057,0.971182]]|[[9.594606,216.148331,144.075516],[18.637300,227.326019,101.603027],[0.145116,-0.073080,-0.209238,0.964272]]|[[18.637300,227.326019,101.603027],[27.778011,227.704361,74.109505],[0.043385,-0.153927,-0.228268,0.960374]]|[[27.778011,227.704361,74.109505],[31.655790,221.054398,54.519825],[-0.131260,-0.131952,-0.252679,0.949480]]|[[31.655790,221.054398,54.519825],[32.949142,212.087402,38.663391],[-0.234193,-0.104972,-0.265360,0.929365]]|[[28.487751,118.744774,352.762848],[-4.782440,207.193680,166.581467],[0.217785,0.081936,-0.000060,0.972551]]
4.046000|[[-14.928120,226.128235,111.780052],[0.186281,0.030670,-0.011109,0.981955]]|[[-38.912651,202.679703,147.176300],[-38.912651,202.679703,147.176300],[0.287825,0.115650,0.525796,0.792036]]|[[-38.912651,202.679703,147.176300],[-59.863243,194.189178,121.938896],[0.104921,0.341399,0.589642,0.724404]]|[[-59.863243,194.189178,121.938896],[-70.126862,184.648987,95.527000],[-0.008352,0.241338,0.635693,0.733199]]|[[-70.126862,184.648987,95.527000],[-71.903641,177.590195,74.791367],[-0.093137,0.139818,0.662201,0.730251]]|[[-30.008430,221.928574,152.861816],[-42.826122,234.503006,98.879715],[0.113453,0.112632,0.013039,0.987053]]|[[-42.826122,234.503006,98.879715],[-47.734055,239.392227,62.133438],[0.066517,0.065046,0.013038,0.995578]]|[[-47.734055,239.392227,62.133438],[-48.852036,234.754990,38.186413],[-0.094913,0.025003,0.020901,0.994952]]|[[-48.852036,234.754990,38.186413],[-49.522476,228.297470,19.039701],[-0.161428,0.020543,0.022818,0.986407]]|[[-13.355596,224.178452,149.316116],[-18.202280,236.295486,96.967979],[0.109143,0.054192,-0.079675,0.989345]]|[[-18.202280,236.295486,96.967979],[-16.194984,240.517624,53.098091],[0.049681,-0.018625,-0.084904,0.994975]]|[[-16.194984,240.517624,53.098091],[-15.055148,232.976166,26.228607],[-0.133922,-0.032673,-0.088320,0.986507]]|[[-15.055148,232.976166,26.228607],[-14.387556,223.636749,7.457803],[-0.226248,-0.037242,-0.089213,0.969260]]|[[-2.060971,222.470444,144.046432],[0.897444,233.148834,96.892464],[0.113945,-0.016573,-0.124669,0.985495]]|[[0.897444,233.148834,96.892464],[6.694740,239.781235,56.471481],[0.089150,-0.059320,-0.130055,0.985708]]|[[6.694740,239.781235,56.471481],[8.784430,235.069580,32.465137],[-0.089478,-0.055981,-0.140339,0.984462]]|[[8.784430,235.069580,32.465137],[9.950313,227.066986,13.500623],[-0.191704,-0.057624,-0.143819,0.969147]]|[[9.589147,216.229187,144.129654],[18.620209,227.468948,101.672218],[0.145830,-0.072727,-0.209773,0.964074]]|[[18.620209,227.468948,101.672218],[27.692326,227.497284,74.107101],[0.037265,-0.153858,-0.229428,0.960365]]|[[27.692326,227.497284,74.107101],[31.377232,220.453308,54.597988],[-0.141467,-0.130202,-0.254157,0.947860]]|[[31.377232,220.453308,54.597988],[32.500408,211.141663,38.932293],[-0.245411,-0.103836,-0.266574,0.926245]]|[[28.480021,118.811684,352.810547],[-4.790018,207.258545,166.633484],[0.217746,0.082040,-0.000522,0.972551]]
4.061000|[[-14.956111,226.223495,111.780190],[0.186635,0.030803,-0.011772,0.981876]]|[[-38.958607,202.776810,147.187698],[-38.958607,202.776810,147.187698],[0.288305,0.115485,0.525258,0.792242]]|[[-38.958607,202.776810,147.187698],[-59.839130,194.140381,121.912544],[0.102365,0.341709,0.589782,0.724510]]|[[-59.839130,194.140381,121.912544],[-69.800888,184.438461,95.374580],[-0.013587,0.238604,0.636835,0.733025]]|[[-69.800888,184.438461,95.374580],[-71.093262,177.250961,74.570824],[-0.102202,0.133332,0.663889,0.728717]]|[[-30.015717,222.019226,152.867233],[-42.845253,234.647888,98.897743],[0.113869,0.112805,0.012420,0.986993]]|[[-42.845253,234.647888,98.897743],[-47.726498,239.422424,62.127075],[0.064924,0.064720,0.012576,0.995710]]|[[-47.726498,239.422424,62.127075],[-48.861904,234.631134,38.191437],[-0.098036,0.025386,0.020590,0.994646]]|[[-48.861904,234.631134,38.191437],[-49.532040,228.038300,19.072102],[-0.164770,0.020571,0.022586,0.985859]]|[[-13.366905,224.242172,149.309738],[-18.224825,236.402130,96.969948],[0.109499,0.054400,-0.080314,0.989242]]|[[-18.224825,236.402130,96.969948],[-16.154247,240.372284,53.090630],[0.046911,-0.019557,-0.085529,0.995039]]|[[-16.154247,240.372284,53.090630],[-14.999887,232.505920,26.332655],[-0.139927,-0.033623,-0.089051,0.985576]]|[[-14.999887,232.505920,26.332655],[-14.328822,222.850540,7.737461],[-0.234541,-0.038361,-0.089944,0.967176]]|[[-2.078466,222.526367,144.036545],[0.869877,233.234085,96.886215],[0.114244,-0.016353,-0.125331,0.985380]]|[[0.869877,233.234085,96.886215],[6.643281,239.258041,56.350346],[0.081752,-0.059867,-0.131018,0.986188]]|[[6.643281,239.258041,56.350346],[8.716271,234.060181,32.397263],[-0.099234,-0.057122,-0.141395,0.983309]]|[[8.716271,234.060181,32.397263],[9.892300,225.658340,13.573162],[-0.201501,-0.059615,-0.144724,0.966902]]|[[9.566304,216.276566,144.114243],[18.590670,227.534729,101.657982],[0.146064,-0.072504,-0.210449,0.963909]]|[[18.590670,227.534729,101.657982],[27.547575,227.152359,73.993889],[0.029935,-0.153156,-0.230649,0.960442]]|[[27.547575,227.152359,73.993889],[31.027853,219.701035,54.555229],[-0.151957,-0.128161,-0.255447,0.946166]]|[[31.027853,219.701035,54.555229],[31.979700,210.042892,39.057617],[-0.256382,-0.102484,-0.267501,0.923151]]|[[28.461590,118.858215,352.806610],[-4.813087,207.309128,166.621033],[0.217691,0.082193,-0.001171,0.972550]]
4.077000|[[-15.034151,226.224136,111.753433],[0.187043,0.030967,-0.012306,0.981787]]|[[-39.047829,202.770157,147.175110],[-39.047829,202.770157,147.175110],[0.288819,0.115332,0.524828,0.792362]]|[[-39.047829,202.770157,147.175110],[-59.871475,194.008347,121.889641],[0.100310,0.342174,0.589958,0.724434]]|[[-59.871475,194.008347,121.889641],[-69.495125,184.203903,95.228088],[-0.018445,0.234940,0.638146,0.732961]]|[[-69.495125,184.203903,95.228088],[-70.243210,176.929184,74.385651],[-0.111611,0.125469,0.665668,0.727108]]|[[-30.070374,222.003250,152.843704],[-42.915390,234.688812,98.889320],[0.114327,0.112997,0.011935,0.986924]]|[[-42.915390,234.688812,98.889320],[-47.798298,239.284943,62.092659],[0.062502,0.064768,0.012390,0.995864]]|[[-47.798298,239.284943,62.092659],[-48.949932,234.227432,38.183849],[-0.103439,0.025832,0.020716,0.994085]]|[[-48.949932,234.227432,38.183849],[-49.603813,227.406464,19.144985],[-0.170669,0.020365,0.022840,0.984853]]|[[-13.426925,224.211166,149.275604],[-18.299709,236.418625,96.946487],[0.109905,0.054632,-0.080823,0.989143]]|[[-18.299709,236.418625,96.946487],[-16.188320,240.186813,53.065262],[0.044687,-0.020198,-0.086021,0.995086]]|[[-16.188320,240.186813,53.065262],[-15.016693,232.048599,26.402990],[-0.144954,-0.034513,-0.089621,0.984767]]|[[-15.016693,232.048599,26.402990],[-14.328524,222.140198,7.970806],[-0.241382,-0.039646,-0.090481,0.965389]]|[[-2.144815,222.488937,143.997940],[0.790120,233.231979,96.853210],[0.114600,-0.016106,-0.125868,0.985274]]|[[0.790120,233.231979,96.853210],[6.525493,238.689651,56.223301],[0.074863,-0.060216,-0.131818,0.986607]]|[[6.525493,238.689651,56.223301],[8.572579,232.998535,32.406147],[-0.109476,-0.058281,-0.142309,0.982022]]|[[8.572579,232.998535,32.406147],[9.747011,224.187531,13.840673],[-0.212659,-0.061670,-0.145481,0.964266]]|[[9.497797,216.233215,144.068680],[18.511925,227.516739,101.615456],[0.146361,-0.072244,-0.211006,0.963761]]|[[18.511925,227.516739,101.615456],[27.351723,226.827759,73.886765],[0.024373,-0.152188,-0.231583,0.960528]]|[[27.351723,226.827759,73.886765],[30.647181,219.020889,54.578152],[-0.161606,-0.126630,-0.256531,0.944479]]|[[30.647181,219.020889,54.578152],[31.422800,209.056503,39.323917],[-0.267471,-0.101160,-0.268403,0.919884]]|[[28.396549,118.808701,352.769928],[-4.881845,207.262268,166.578827],[0.217646,0.082319,-0.001703,0.972549]]
4.092000|[[-15.104612,226.235825,111.811661],[0.187545,0.031193,-0.012897,0.981676]]|[[-39.128300,202.770386,147.254730],[-39.128300,202.770386,147.254730],[0.289450,0.115172,0.524351,0.792471]]|[[-39.128300,202.770386,147.254730],[-59.901997,193.886322,121.955711],[0.098348,0.342633,0.590129,0.724347]]|[[-59.901997,193.886322,121.955711],[-69.171654,183.927429,95.128700],[-0.024018,0.231286,0.639655,0.732647]]|[[-69.171654,183.927429,95.128700],[-69.322113,176.499878,74.208519],[-0.122519,0.117539,0.667666,0.724842]]|[[-30.109301,221.991882,152.906937],[-42.976231,234.745850,98.972023],[0.114885,0.113254,0.011406,0.986836]]|[[-42.976231,234.745850,98.972023],[-47.887093,239.199860,62.162827],[0.060579,0.065178,0.012147,0.995959]]|[[-47.887093,239.199860,62.162827],[-49.070621,233.921265,38.288822],[-0.107957,0.026590,0.020801,0.993582]]|[[-49.070621,233.921265,38.288822],[-49.704918,226.888779,19.353928],[-0.176383,0.020099,0.023134,0.983844]]|[[-13.472658,224.183197,149.324707],[-18.366570,236.448563,97.009354],[0.110401,0.054938,-0.081380,0.989025]]|[[-18.366570,236.448563,97.009354],[-16.225311,240.043396,53.140839],[0.042788,-0.020692,-0.086568,0.995112]]|[[-16.225311,240.043396,53.140839],[-15.044989,231.528107,26.613674],[-0.151974,-0.035461,-0.090253,0.983616]]|[[-15.044989,231.528107,26.613674],[-14.346916,221.205872,8.461599],[-0.252783,-0.041273,-0.091037,0.962346]]|[[-2.198820,222.456299,144.040390],[0.717014,233.243378,96.902985],[0.115040,-0.015781,-0.126460,0.985152]]|[[0.717014,233.243378,96.902985],[6.376690,238.185150,56.202724],[0.068559,-0.060065,-0.132609,0.986969]]|[[6.376690,238.185150,56.202724],[8.350436,231.912033,32.556355],[-0.121759,-0.058800,-0.143221,0.980411]]|[[8.350436,231.912033,32.556355],[9.470743,222.572342,14.322734],[-0.227332,-0.063003,-0.146154,0.960723]]|[[9.440662,216.196182,144.100082],[18.439575,227.512390,101.650841],[0.146731,-0.071902,-0.211624,0.963595]]|[[18.439575,227.512390,101.650841],[27.125475,226.523163,73.862633],[0.018787,-0.150641,-0.232519,0.960671]]|[[27.125475,226.523163,73.862633],[30.156031,218.281143,54.703751],[-0.173636,-0.123781,-0.257742,0.942389]]|[[30.156031,218.281143,54.703751],[30.642780,207.910263,39.781990],[-0.282834,-0.097885,-0.269454,0.915324]]|[[28.262955,118.755203,352.825592],[-4.940949,207.216370,166.617493],[0.217601,0.082275,-0.002344,0.972561]]
4.108000|[[-15.126297,226.347412,111.895348],[0.188424,0.031532,-0.013806,0.981484]]|[[-39.164780,202.858704,147.352844],[-39.164780,202.858704,147.352844],[0.290503,0.114860,0.523626,0.792611]]|[[-39.164780,202.858704,147.352844],[-59.904682,193.867935,122.012787],[0.096604,0.342857,0.590225,0.724397]]|[[-59.904682,193.867935,122.012787],[-69.001305,183.820450,94.963120],[-0.026848,0.228597,0.640293,0.732835]]|[[-69.001305,183.820450,94.963120],[-68.772285,176.300491,73.857681],[-0.128622,0.111735,0.668524,0.723911]]|[[-30.086626,222.057678,153.001266],[-42.985577,234.928360,99.100235],[0.115850,0.113637,0.010600,0.986688]]|[[-42.985577,234.928360,99.100235],[-47.943672,239.212051,62.289047],[0.058287,0.065879,0.011723,0.996055]]|[[-47.943672,239.212051,62.289047],[-49.161018,233.625244,38.468849],[-0.114276,0.027425,0.020849,0.992852]]|[[-49.161018,233.625244,38.468849],[-49.763229,226.273041,19.647827],[-0.184653,0.019576,0.023476,0.982328]]|[[-13.457284,224.224136,149.395340],[-18.382259,236.589645,97.105080],[0.111272,0.055407,-0.082237,0.988831]]|[[-18.382259,236.589645,97.105080],[-16.176098,239.901321,53.242287],[0.039684,-0.021682,-0.087426,0.995144]]|[[-16.176098,239.901321,53.242287],[-14.974755,230.825424,26.888651],[-0.162229,-0.037010,-0.091266,0.981826]]|[[-14.974755,230.825424,26.888651],[-14.248926,219.978271,9.028939],[-0.266453,-0.043665,-0.091923,0.958461]]|[[-2.194853,222.491486,144.098709],[0.692707,233.356247,96.976158],[0.115824,-0.015279,-0.127377,0.984950]]|[[0.692707,233.356247,96.976158],[6.332611,237.414703,56.150204],[0.057917,-0.061104,-0.133981,0.987401]]|[[6.332611,237.414703,56.150204],[8.266644,230.303925,32.782925],[-0.139378,-0.061022,-0.144867,0.977683]]|[[8.266644,230.303925,32.782925],[9.359097,220.291306,15.005554],[-0.246203,-0.065991,-0.147559,0.955644]]|[[9.440339,216.223785,144.138657],[18.416693,227.599014,101.699242],[0.147406,-0.071363,-0.212588,0.963320]]|[[18.416693,227.599014,101.699242],[26.956244,226.221939,73.825188],[0.011834,-0.149414,-0.233978,0.960619]]|[[26.956244,226.221939,73.825188],[29.729002,217.488922,54.793861],[-0.186478,-0.121316,-0.259405,0.939796]]|[[29.729002,217.488922,54.793861],[29.970013,206.695740,40.140652],[-0.297169,-0.095624,-0.270740,0.910630]]|[[28.198997,118.762344,352.888184],[-4.944440,207.229645,166.666306],[0.217528,0.082336,-0.003296,0.972570]]
4.123000|[[-15.103647,226.454971,111.908028],[0.189699,0.031880,-0.014545,0.981217]]|[[-39.141823,202.915878,147.359924],[-39.141823,202.915878,147.359924],[0.291849,0.114356,0.523077,0.792551]]|[[-39.141823,202.915878,147.359924],[-59.854588,193.814178,121.961678],[0.094947,0.342975,0.590599,0.724255]]|[[-59.854588,193.814178,121.961678],[-68.739220,183.695648,94.648750],[-0.029755,0.225065,0.641285,0.732949]]|[[-68.739220,183.695648,94.648750],[-68.067986,176.089386,73.317764],[-0.135194,0.104761,0.669618,0.722745]]|[[-30.016216,222.077835,153.013611],[-42.950207,235.107605,99.147949],[0.117203,0.114007,0.009996,0.986492]]|[[-42.950207,235.107605,99.147949],[-47.956600,239.200989,62.332397],[0.055739,0.066579,0.011562,0.996156]]|[[-47.956600,239.200989,62.332397],[-49.211823,233.279892,38.545273],[-0.120981,0.028359,0.021187,0.992023]]|[[-49.211823,233.279892,38.545273],[-49.774982,225.618881,19.803637],[-0.192343,0.018908,0.024141,0.980849]]|[[-13.400018,224.234360,149.397873],[-18.357750,236.743561,97.134445],[0.112543,0.055901,-0.082915,0.988602]]|[[-18.357750,236.743561,97.134445],[-16.051334,239.746307,53.257011],[0.036302,-0.023097,-0.088149,0.995178]]|[[-16.051334,239.746307,53.257011],[-14.815413,230.074707,27.109522],[-0.173201,-0.038904,-0.092224,0.979787]]|[[-14.815413,230.074707,27.109522],[-14.050298,218.671417,9.590432],[-0.281194,-0.046507,-0.092743,0.954026]]|[[-2.153967,222.504547,144.093460],[0.705051,233.488419,96.987411],[0.117019,-0.014732,-0.128146,0.984717]]|[[0.705051,233.488419,96.987411],[6.335853,236.554443,56.052219],[0.046015,-0.062488,-0.135279,0.987764]]|[[6.335853,236.554443,56.052219],[8.215794,228.505432,33.025131],[-0.159319,-0.063387,-0.146459,0.974243]]|[[8.215794,228.505432,33.025131],[9.278316,217.742905,15.750894],[-0.267210,-0.069325,-0.148796,0.949554]]|[[9.474805,216.221298,144.116226],[18.428881,227.695068,101.689735],[0.148493,-0.070739,-0.213428,0.963013]]|[[18.428881,227.695068,101.689735],[26.740913,225.898819,73.700462],[0.004017,-0.146893,-0.235283,0.960754]]|[[26.740913,225.898819,73.700462],[29.141685,216.547272,54.826847],[-0.202923,-0.116982,-0.260864,0.936529]]|[[29.141685,216.547272,54.826847],[29.037951,205.227707,40.554543],[-0.315988,-0.091714,-0.271524,0.904441]]|[[28.252279,118.716110,352.896790],[-4.897375,207.200027,166.639969],[0.217464,0.082504,-0.004046,0.972567]]
